group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,IL23A,-5.447211,-1.0418514,5.116585448906284e-08,7.047638359375047e-08,0.03253242611099298,0.0842351462682399
1,CMKLR1,-5.4484167,-0.72900563,5.082017133722686e-08,7.00967880513474e-08,0.04720391239634276,0.10071214131117782
1,TLR5,-5.449082,-0.7465066,5.063049990921229e-08,6.993162970885675e-08,0.04614076121624495,0.09945542135027578
1,PNOC,-5.45103,-0.64756185,5.007893929136892e-08,6.926547619829727e-08,0.05528386136508612,0.10957899881309781
1,ACKR1,-5.4514084,-0.7858658,4.9972497393304736e-08,6.921398530928634e-08,0.04401445885604933,0.0970467080918802
1,MMP12,-5.460729,-0.77817816,4.74182569000905e-08,6.576734660206727e-08,0.04826706357644057,0.1015848635062487
1,PTTG1,-5.467518,-0.9066526,4.563807174967451e-08,6.338621076343682e-08,0.0363597703593451,0.08877330168260839
1,TWIST1,-5.4847326,-0.72065955,4.1409525535524764e-08,5.759322049447116e-08,0.05209440782479269,0.10605320114501152
1,CSHL1,-5.4872427,-0.76507485,4.082556822001078e-08,5.686012286909579e-08,0.046566021688284075,0.10032814354534665
1,OASL,-5.498445,-0.72757,3.831551261951535e-08,5.343865079430314e-08,0.04847969381246013,0.10252740347692522
1,GZMA,-5.5072145,-1.0019484,3.6455611406870196e-08,5.091565838948352e-08,0.0346587284711886,0.08709767506807232
1,SNAI1,-5.532119,-0.48335376,3.163850710780364e-08,4.424966029063446e-08,0.0727195407186902,0.13101305592403825
1,MYL7,-5.532282,-0.7845649,3.16091817832637e-08,4.424966029063446e-08,0.043376568147990645,0.09722125253089436
1,RNF43,-5.5399814,-1.2132894,3.025036097841114e-08,4.2426873742512115e-08,0.026153519030406122,0.07823081756615234
1,EFNB2,-5.5514097,-1.1140057,2.8337471004144624e-08,3.979981882604582e-08,0.029342972570699552,0.08182643300984431
1,CXCR5,-5.586761,-0.7253339,2.313440540406746e-08,3.253784163722568e-08,0.050818626408675314,0.10587865670599735
1,CD274,-5.591787,-0.76438504,2.2474446566378956e-08,3.165415009349149e-08,0.046566021688284075,0.1012008657404175
1,IL7R,-5.5958056,-0.8164348,2.1959961783067382e-08,3.097314778993989e-08,0.04784180310440145,0.10235285903791105
1,GNLY,-5.6038756,-0.79599535,2.0961111869495467e-08,2.960609021115179e-08,0.04592813098022539,0.10050268798436082
1,BMP7,-5.6090913,-0.89931935,2.0339157894547616e-08,2.876825727658786e-08,0.03827344248352116,0.09229909935069469
1,FYB1,-5.617865,-0.7270982,1.9333148160308e-08,2.738406255001133e-08,0.050180735700616624,0.10566920337918034
1,LYN,-5.623999,-0.8296655,1.865865112714695e-08,2.646617181155596e-08,0.04295130767595152,0.09746561474551421
1,EPHA3,-5.6330123,-0.7011624,1.7708893651215975e-08,2.5154678481840875e-08,0.05209440782479269,0.10786846331075892
1,MSR1,-5.6398907,-1.067923,1.7015801950292968e-08,2.4204554694584593e-08,0.03317031681905167,0.08667876841443832
1,GC,-5.6414075,-0.8468396,1.686657213563377e-08,2.402645603366634e-08,0.04103763555177546,0.0955456259163583
1,CD300A,-5.650815,-0.6643651,1.5968880405847744e-08,2.2780143232307768e-08,0.05485860089304699,0.11132444320323955
1,GATA3,-5.6529984,-0.75548273,1.5767271346843066e-08,2.2524673352632955e-08,0.04614076121624495,0.10154995461844586
1,COL4A5,-5.6551347,-1.1682206,1.5572431893898748e-08,2.227815721587804e-08,0.027429300446523495,0.08067443971235076
1,SOX2,-5.6568437,-1.2242143,1.5418187285949045e-08,2.208909353287829e-08,0.027216670210503932,0.08046498638553376
1,TGFB2,-5.6602855,-0.87588763,1.511212232383322e-08,2.1681667609516814e-08,0.040187114607697215,0.09491726593590728
1,CD8B,-5.6614866,-0.6814433,1.5006700485260342e-08,2.156135127192578e-08,0.055071231129066554,0.11156880541785939
1,KDR,-5.6702914,-1.3356184,1.4255478446919057e-08,2.0511479779739652e-08,0.02445247714224963,0.07749773092229281
1,JAK2,-5.6706495,-1.1450558,1.4225727274063206e-08,2.049816610095563e-08,0.028279821390601742,0.08175661523423863
1,CD80,-5.677904,-0.7244066,1.3635528591544332e-08,1.9676087433685906e-08,0.050818626408675314,0.10682119667667388
1,IFIT1,-5.684984,-1.1237744,1.3082463463578518e-08,1.890529402251231e-08,0.03125664469487561,0.08503805068770509
1,IL27RA,-5.693497,-0.78192186,1.2446321668351664e-08,1.801204293538591e-08,0.04635339145226451,0.10207358793548837
1,CCL20,-5.6956873,-0.6991072,1.228759954995513e-08,1.7808115289790045e-08,0.056559642781203484,0.11324443203239545
1,IL17D,-5.7002378,-0.64555645,1.196404213289378e-08,1.7364357232066448e-08,0.058260684669359984,0.1155135097395797
1,BMP3,-5.7082033,-0.81458735,1.1417505194486353e-08,1.6595211038497606e-08,0.0425260472039124,0.0979543391747539
1,CCL11,-5.7085695,-0.9384892,1.1392979446831535e-08,1.658366731707647e-08,0.039123963427599405,0.0939398170774279
1,RYR2,-5.7244363,-0.8184232,1.0377767643938262e-08,1.5127941171921664e-08,0.04465234956410802,0.10043287020875515
